PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
0.5547719222780004,1.8053883132571464,1.743786596980619,2.412853946554519,1.7026025254017432,-0.6256559102738628,-1.5048465008922962,-0.5895880977994932,-1.616104802458086,-0.5036300886278573,-0.509256476172076
2.3264676288537296,2.980963104395773,-1.397213505632282,-1.8573057361675283,-0.9014656647689745,0.07034910342997187,-0.4718182488736553,-0.2512948673285401,-0.7680640734075671,1.7744730466188248,1.6155644528192743
2.821859750670105,1.1879424118674475,-1.7032917991000298,-1.8275340879866406,0.7863991652728395,-1.0751879049788702,-0.6513486453734744,-0.7531345322719281,0.25856894628067256,0.32280611219007016,-0.3569301816559125
-0.9079675637975682,-0.10290333844601073,-1.7987061002140898,2.291724972029867,0.8384733325795064,-1.410963755860871,0.1856762893415108,-0.8734087364378538,-2.5448247207059533,-0.7160383153379484,1.553495562232789
-2.997815721060628,0.9396452120953608,-0.33671733033341494,0.10375801335792004,-1.1904224931841019,-0.4441254067748063,0.8541086176803725,-0.8436615281652666,-0.3066139531360302,-1.1579195234458606,-0.5646947616190059
-2.528134906120804,0.3494950575516302,-0.07481679923960032,-0.7630635337566111,0.0793020799161474,0.3703107706699913,0.3558789061540627,-0.17940365626156626,-1.7485083028448625,0.3631595609976656,-0.8346039557775009
0.7994605208970613,3.0191074308303465,-1.913806595440487,0.2941884263580415,-1.1617657986019005,-2.260182875555396,-1.483797367214872,-0.9286324505411121,-0.9682828342246991,-0.6982925466300813,2.258798800047605
-1.4106025410569514,1.00741751843418,-1.6528419039672197,-0.3916143736415563,-1.9481324606995811,0.000264172580934494,1.1684166108229304,1.58773077381075,0.11295670841487065,-0.1968225422134231,-0.9945686494074748
1.0748406122223795,0.6829996559712286,-0.39299622672601986,-0.991434191382805,1.0927893304782683,-0.5003646379479645,-0.4927444408787107,-0.784872761583404,0.7593599746306939,0.4287168588115733,0.5665991076952568
2.865548126953395,0.6466000456439207,-0.07962417173827803,1.9614580589620592,1.9405255444549012,-0.9913525134793486,0.47246835374551194,0.3340319872127808,-0.37887214748838566,-1.8337558439466037,0.04186416272974726
-0.11356838397587475,-0.4888170879192045,0.045436009275387705,-0.05011029221485694,0.1171110685760696,0.684775644028082,-0.17414639332607532,0.15614531165669687,-0.17375221556768208,0.23018310655754537,1.020729796844417
-1.6947266282233375,1.608154251415925,0.017664635472848612,1.2967547441437963,-1.5264226614899614,-0.5928813190303694,-0.4825168663987778,-0.6707686567755891,-0.2853712402995923,-0.0523666649356852,-0.1698862410518947
0.9556018726970182,1.506765026286172,0.5276252049331008,-0.05828494695364909,1.3399229086426618,-0.4704768890831686,0.30992945093874436,1.225764034761749,-0.20627374330217307,-0.19732721306185605,-0.4748712377611446
-2.2046772128663563,-0.6184507028628565,-0.4270084070320868,-0.5776082660515126,1.9164613167835314,0.8756884902339465,0.3045281058758144,-0.6104666603077823,0.778744133279537,0.02248392054205874,-1.2080699044192016
-0.2857495291912988,1.2359864324295928,1.2197833118876356,-0.05891973605954489,2.0743626683543868,2.6751816687342407,0.6993368466344593,0.4330506662527046,0.45653290827694454,-1.4818015235156028,-0.08726157533351024
-1.4016517386791425,0.6600987657319255,-0.07648515405835425,-0.6957922374606156,-0.4536800329949217,1.3036418233356522,0.8442624278003348,-0.553407381363661,-1.9328559792613802,-0.33541352898845483,0.2354784694845997
-0.6605385533672754,-1.153005354261237,-0.6054758467165382,1.5032712255885898,2.1407702474301566,-0.9882393575934649,-1.5547091118033485,-0.9357154854406384,0.06527411568036713,-0.064773626531321,-0.13131523987564878
-1.2041401576775506,0.3313736355640929,-0.41387768831977645,-0.8554054477145178,-0.5453670576876664,0.9010456598029436,1.1669495614780463,0.41592293280671727,-1.318352117704151,0.21619025755017493,0.61087024632921
-2.5006594994763094,0.571133476859169,-0.5187021000111394,-0.2168392683945439,-1.7047607711387898,0.4809579883517585,0.10539361842870949,0.8430554983963624,0.29976532055230193,-0.12614148862424457,-0.2079096403084862
-2.65848677805461,0.3359359437846265,-0.20177716277508503,-0.3554425453638435,0.15137610232275772,0.7442006917516074,0.6610006911634959,-0.17333649163774642,-1.4237221554955792,0.5195861304193181,-0.5007637846308123
-0.28588343486884193,0.33373106319398993,0.13825627640808813,0.5108527714642198,-0.5934607700401276,-1.1261910520335114,-0.30824903824253547,-0.814980931579603,-2.1768068520764343,0.8579118778152427,-2.2106122163733026
-2.3471482463576088,3.199606762314003,1.590031723179761,0.7318681345203523,-0.47960233044470163,0.5082636019350766,0.06544898546069461,0.42616703292904684,-0.6137119318992357,-1.2075267597136976,-1.4556951738318626
-1.1886007719342369,0.7072451071175657,0.1635160720482998,0.58070405851788,-0.03923018046493182,-1.1047713742319798,-0.05269177040545752,-0.7585965045467973,-1.7655151998188499,0.888330676272473,-0.4132255346208988
0.37017662409754654,2.0373214016211456,-1.5037204510985493,-2.4807692943308197,1.778913512841433,-0.3092510496746559,-0.009228005612236877,-2.0673265820966424,-0.16596606456055485,-0.5620606355418267,-0.21327181620450572
2.5941142926835252,1.0300505729866574,-1.7204193732890325,-1.5801738473877405,0.8929521714215416,-0.7093260993125066,-0.306491929403473,-0.956223659531763,0.4222124738901704,0.058368928482358876,0.07487889647272673
-1.780627280199736,0.37945687625539737,-0.9500651894930054,0.7196575079785644,-1.3563984715347264,-0.8711845882187714,-0.6489597816591954,0.26097018660818105,-0.6551068030600797,-0.9121934960132629,0.2437812567361861
-2.9314892266838286,1.1932524077427524,-0.6065705570750304,-0.46927015905176633,-1.3920019017792162,0.07168443225399453,0.10621076536111569,0.9577351499112949,0.11476254331709895,0.009525952167105889,-0.5612445857434137
-0.16271552838163397,1.4438029476172867,-0.06073042865789983,2.583416452540459,-1.9211574049349178,-0.1581611645283582,-2.9577560096665136,-1.0139093877886285,-1.4715192297365163,-0.016815543292252655,-0.3051573929007852
-1.5698919635903836,0.31993371931129894,-0.8633341064374461,-0.360664003515003,-0.18887203687333026,1.096100533770155,1.8115898967657944,0.08525652984130164,-1.290316148102786,-0.2079117236598464,1.0755666967331428
1.6120232713604588,-1.765100396063937,-1.09285385941763,0.1445717103172347,0.6255781125665689,-1.0704251167707197,0.8537656792914283,-0.19648733230807006,0.7470713425876764,-0.3087001275826674,-0.7263673675629508
-1.7799820275467482,3.3774647661635435,-0.9688346791860605,-1.7066715190386939,-1.2356552369133091,0.4839079127186333,-2.0630804414969313,-1.052289453850268,-1.0800845575210358,-0.13470628917877708,-0.8692767208858179
1.2770673057498472,1.8352267336027903,-1.0923174475260844,-2.6553131435106487,2.362649941595846,0.12429624931941327,0.18167206356668777,1.5298407673559598,0.195454105210768,-1.2235690151171004,-0.8839822526286749
-1.7294906196851854,0.9677112332948834,0.1875404817071899,-0.7018764644658794,-0.5048005687199637,1.2654645660905397,0.4950411321138276,0.5572990142606661,-0.9837463372245074,1.3635142150918962,-0.16398213818038238
0.15354715059025292,-0.4673695470341194,-0.2765030228500103,-0.11002302386433585,1.1063390880933255,0.6422227507503033,-0.30856506258790395,-0.14870107766734253,0.6923239480865877,0.010407298008279515,0.5015562479572246
-1.754692800189261,-0.2087756302405593,-1.0360018178119637,-0.40231201720588433,-0.1871302463892423,0.7657879605711817,1.974127678141939,0.39790062735768156,-1.2133240201221156,-0.02846607614391844,-0.6061470069753502
-2.2830153074175423,-0.23064658521398204,-0.4098652529727169,-0.7126595771098534,-0.06802669993598426,0.9934922587355445,1.7615097075729274,0.513622851120113,-0.7461727477718526,0.004987627763933245,1.161494550918356
1.8684984186989986,-1.2882666181591738,-1.1788437031068455,0.30246686166910847,0.5818116670435081,-0.7952641471198691,0.9301571101997677,-0.5004283489124801,0.49261012816579836,-0.454898755325812,-0.6641955419977387
1.7051612995000593,0.6665105765619624,-0.5620862937583477,-0.27306647855545574,-0.3919667719561979,0.3850176903193552,0.45549104633362714,0.03076235668971484,0.5014581966755784,1.2535774064803382,0.511166648336087
1.5357467467062549,0.314061877999877,-1.992109036094185,-0.25054241689936413,1.0475017612975157,0.3370797165949482,-0.04683712514969398,0.3158809063921113,0.8920014170949889,0.7900685267744147,-0.21978842296692871
0.7394853926695939,1.330628500182463,0.7479522416682994,1.046576609242116,0.052091745316671656,0.8934598069934897,0.35439905238910857,1.8448665854009068,-1.7603715458722204,-0.2692757438809839,-0.3718860783319469
1.5107613133584408,2.743486737374825,-1.1714023396655293,-2.1451132946442573,-0.26030596604321665,-0.25082174410774694,-2.2881654687267905,-0.9234565029003912,2.3794658186420463,-0.07237908441545259,1.5783970866891384
-1.2377737279209906,-0.2943108982734286,-1.1847479511766135,0.24811087263604384,1.701444328821023,1.5593298801770865,0.9859605524506654,-1.6708773994863573,-0.09643180254473226,-0.9127710695579909,-2.291176150429367
-1.8393740137467323,3.7557313108822674,-0.7349296399587936,-1.667607522068317,-1.3653658376850424,1.364437089727526,-1.416844490543775,-0.5186916125972059,-0.21939383089882408,0.291740184105978,0.19787898227540468
-0.7838998591433932,1.7584332767011133,1.1110779361015684,-0.30178146510094833,0.44760587313359596,1.2588301266574016,0.6920908895230752,1.3033464869581568,-2.0323399852467805,-0.8939604081320704,-0.13255895753178104
-2.0988983817900992,1.5585859711134271,-0.0011089872015148314,-0.7012461732522011,-1.875956568495704,-0.2630313189346202,0.954921167442425,0.7442242716080356,0.6112631030603386,0.07516463241603277,0.11171603878168518
0.439341667438487,0.5576339519800383,-0.8816319771220006,-0.8445243378091101,1.6900527633675693,-1.3873762417133122,-0.6333532335841249,-1.426792422846643,-0.02341110278819301,-0.1835249361292859,-0.2709613233115446
-1.5154359752987874,-0.8553183834980322,0.1005404838558491,-1.2312541489000657,-0.6629862079024736,0.11967159320898114,0.10569749883128139,0.757384900550774,-1.1838724951129223,0.7145962217444177,-0.4589815894675067
1.38649651454056,-0.008771665848944381,-0.43175187217663863,0.590490945222848,0.7538199892808405,0.18241125430582808,0.4094352725600591,-1.13885753018539,0.5303684545117268,-0.09530684239960575,0.5783505748448077
-1.4192522042897355,4.109580312776498,0.5587313448269726,-0.571136703533762,-0.4756355560030394,-0.20740524216645773,0.1533563079759278,1.7091129954337088,0.09639022031178107,-0.3203897181174175,-0.3469632221474909
0.019660672964406788,0.7773033340546315,1.5867565890285857,1.7687938170915964,0.8729957758736122,-1.4437567633043609,-0.35719514597735524,1.0204134023094815,-1.6548843556551627,-0.48864142233217106,1.1597099160411874
-3.6605490181970075,0.5332234716854187,-1.0467896706666535,-1.2577459771958657,-0.6794809275221914,-0.6305332860902789,-0.4483921305396902,0.2539583900214209,-0.002701897581322387,-0.7173586212587885,-0.3797781912905935
0.05723085414449996,-0.7126542084740868,0.14315150832606194,-1.8410075232900187,0.5273590291439013,0.9177133706324253,-0.21407233327026018,0.26414748714361713,0.7018472987698582,0.09415954598307881,-0.6901150451055696
-1.8272292764219529,0.3351797432036478,-0.4962693424183976,-1.8600617027205897,0.04190852985944388,-0.8378591521305698,1.3536793230701845,0.6611951649649869,-0.1716176004617332,1.0910546416582971,0.8652327195855276
-3.0614747006945087,0.260751145931179,0.4971851924937308,-0.457226042539246,0.2721648373375685,0.13632868350842772,1.5015403901825757,-0.7788900203937488,-0.9580142892655191,0.2637369330168625,-0.18678723790517765
1.1519211902738447,0.40932438927386267,-1.672287143609834,-1.8586086818380125,0.7401840234482662,0.9443542648465976,0.5268976059648801,0.06963645035778684,0.5403552229271652,0.03865490813874718,-0.9972182830583242
2.4089353546229852,0.0700127430769548,-1.4338760371783512,-0.5199972602988621,0.595426206948762,-0.700929385906499,0.11242773599609489,-0.3252427305326119,0.7637558445571342,0.5515210536907582,-0.49305623014007743
-0.33875338271040023,0.17490080287229937,-0.8623652703397239,-0.36863178589325546,1.794288748668908,0.6429203017755415,-0.7123584889252635,-0.8890682827370232,0.6785428031535042,-0.005472046674462865,0.7220438801949155
-1.0935401578957868,-1.4106473849077266,0.013913575485990879,-1.4563365508161945,1.2623997096520592,-0.2710651535257679,1.3204955613790155,-0.18420207206066416,1.4465769038618899,-0.3204391496625242,-0.15618192535685596
-0.4913926094118731,0.59687664179044,-0.07307409266891042,0.6729176159952747,0.21330011122207077,-1.6189947963500264,-0.8435201201540479,-0.3116089647881465,-0.9093359424141528,1.3179059765491252,1.7242355339635465
-0.7853684395971627,0.8943503250808242,-0.3906687966314466,-0.9492962598529444,-0.47429445720850244,-0.027240200377194525,0.42186293143051307,-0.8848932307468582,-1.4705004336802825,0.9891684804870617,-1.891463111625185
